idShift,idEmployee,dateShift,timeStart,timeEnd,job,hoursWorked,statusShift
1802,0,2024-07-17 15:20:08,13:55:59,18:55:59,Server,5,Completed
1803,1,2024-03-20 12:28:20,10:10:21,18:10:21,Cook,8,Scheduled
1804,14,2024-10-26 12:31:58,15:30:19,20:30:19,Server,5,Completed
1805,0,2024-09-18 18:23:31,13:51:33,20:51:33,Manager,7,Scheduled
1806,0,2024-06-21 20:29:46,15:42:13,20:42:13,Manager,5,Completed
1807,10,2024-10-11 18:29:43,14:07:26,19:07:26,Server,5,Completed
1808,2,2024-07-14 12:51:15,15:58:00,20:58:00,Manager,5,Completed
1809,3,2024-04-25 10:53:41,16:48:16,20:48:16,Cook,4,Scheduled
1810,0,2024-09-15 13:52:11,15:24:11,19:24:11,Manager,4,Completed
1811,12,2024-06-22 10:57:33,10:04:37,16:04:37,Server,6,Completed
1812,11,2024-06-05 10:34:58,15:39:01,20:39:01,Cook,5,Completed
1813,9,2024-03-24 19:15:54,11:03:22,15:03:22,Cook,4,Scheduled
1814,12,2024-05-28 16:08:56,14:20:03,20:20:03,Cook,6,Completed
1815,5,2024-10-10 17:22:39,11:53:05,19:53:05,Server,8,Scheduled
1816,7,2024-03-24 14:34:10,13:17:09,20:17:09,Server,7,Completed
1817,10,2024-06-02 20:23:13,14:02:15,20:02:15,Cook,6,Scheduled
1818,0,2024-05-18 12:40:49,10:54:19,18:54:19,Manager,8,Scheduled
1819,9,2024-09-07 13:27:33,13:59:50,20:59:50,Cook,7,Completed
1820,3,2024-07-04 14:08:18,11:34:14,16:34:14,Cook,5,Scheduled
1821,3,2024-10-07 17:08:42,16:48:46,20:48:46,Cook,4,Completed
1822,14,2024-09-04 20:29:36,15:36:24,20:36:24,Server,5,Completed
1823,0,2024-11-27 10:29:08,15:31:21,20:31:21,Manager,5,Scheduled
1824,5,2024-10-26 15:57:20,11:26:31,18:26:31,Server,7,Completed
1825,4,2024-10-02 20:38:58,16:47:56,20:47:56,Cook,4,Scheduled
1826,7,2024-09-18 16:19:00,15:08:45,20:08:45,Cook,5,Completed
1827,12,2024-10-12 14:57:17,14:59:39,20:59:39,Manager,6,Completed
1828,1,2024-08-20 16:27:26,13:29:58,17:29:58,Manager,4,Completed
1829,7,2024-09-21 14:12:02,11:51:42,19:51:42,Cook,8,Scheduled
1830,10,2024-10-10 11:23:03,15:56:02,20:56:02,Server,5,Completed
1831,5,2024-07-24 14:48:53,16:08:13,20:08:13,Manager,4,Completed
1832,0,2024-05-05 10:37:40,13:56:43,17:56:43,Manager,4,Scheduled
1833,10,2024-10-09 20:52:55,11:47:04,16:47:04,Server,5,Scheduled
1834,9,2024-08-25 16:23:34,10:27:26,16:27:26,Server,6,Completed
1835,1,2024-07-15 18:06:57,15:59:35,20:59:35,Server,5,Completed
1836,1,2024-09-19 13:31:13,16:18:23,20:18:23,Manager,4,Completed
1837,8,2024-09-26 14:56:41,11:43:03,17:43:03,Server,6,Scheduled
1838,5,2024-05-01 14:07:02,14:56:33,18:56:33,Cook,4,Completed
1839,3,2024-11-18 16:06:41,13:29:42,18:29:42,Cook,5,Scheduled
1840,4,2024-06-16 18:05:17,12:56:59,16:56:59,Manager,4,Scheduled
1841,6,2024-10-08 19:05:00,15:23:53,20:23:53,Server,5,Completed
1842,12,2024-03-17 10:34:05,10:50:03,17:50:03,Manager,7,Scheduled
1843,12,2024-06-04 20:11:44,15:13:15,20:13:15,Server,5,Completed
1844,3,2024-06-21 10:56:54,11:37:38,18:37:38,Cook,7,Completed
1845,2,2024-10-08 19:40:21,13:59:38,20:59:38,Cook,7,Completed
1846,1,2024-03-11 17:05:06,11:01:02,16:01:02,Cook,5,Completed
1847,6,2024-07-18 10:12:52,14:38:13,20:38:13,Server,6,Completed
1848,11,2024-08-27 13:23:53,12:47:51,20:47:51,Server,8,Completed
1849,14,2024-09-23 19:32:00,15:44:19,20:44:19,Manager,5,Completed
1850,4,2024-07-23 15:12:07,15:14:41,20:14:41,Manager,5,Completed
1851,9,2024-10-15 10:09:46,12:46:04,16:46:04,Manager,4,Scheduled
1852,12,2024-11-07 12:53:54,11:17:56,15:17:56,Cook,4,Scheduled
1853,7,2024-08-22 11:29:50,10:22:50,15:22:50,Cook,5,Completed
1854,1,2024-08-28 13:31:18,15:43:51,20:43:51,Cook,5,Scheduled
1855,9,2024-05-01 10:48:13,11:56:36,19:56:36,Manager,8,Scheduled
1856,1,2024-11-07 20:13:01,12:10:42,18:10:42,Cook,6,Scheduled
1857,12,2024-11-02 17:59:21,15:57:52,20:57:52,Cook,5,Scheduled
1858,9,2024-05-20 12:59:07,12:18:32,16:18:32,Cook,4,Completed
1859,6,2024-06-23 12:25:58,11:18:18,19:18:18,Cook,8,Scheduled
1860,4,2024-03-18 17:29:58,16:35:07,20:35:07,Cook,4,Scheduled
1861,6,2024-06-24 16:04:06,13:29:01,20:29:01,Manager,7,Scheduled
1862,3,2024-06-01 17:18:31,14:01:01,20:01:01,Manager,6,Completed
1863,12,2024-10-14 12:04:17,12:03:53,17:03:53,Server,5,Scheduled
1864,4,2024-07-16 19:32:48,11:39:03,18:39:03,Manager,7,Scheduled
1865,4,2024-04-26 12:31:20,13:48:34,20:48:34,Server,7,Scheduled
1866,11,2024-11-04 16:48:03,11:48:36,16:48:36,Manager,5,Completed
1867,12,2024-06-08 14:53:51,10:53:36,17:53:36,Cook,7,Completed
1868,1,2024-04-15 13:12:24,12:36:08,16:36:08,Manager,4,Scheduled
1869,13,2024-09-16 14:12:42,11:24:18,18:24:18,Manager,7,Completed
1870,7,2024-10-31 17:24:31,12:51:49,16:51:49,Manager,4,Scheduled
1871,0,2024-09-27 16:33:09,11:27:34,19:27:34,Server,8,Scheduled
1872,8,2024-10-28 16:17:31,16:13:22,20:13:22,Cook,4,Completed
1873,2,2024-07-01 14:24:03,13:36:38,17:36:38,Manager,4,Completed
1874,10,2024-04-16 12:42:52,15:57:07,20:57:07,Manager,5,Completed
1875,14,2024-03-26 13:17:36,15:58:43,20:58:43,Manager,5,Completed
1876,0,2024-05-08 14:29:08,10:32:08,15:32:08,Cook,5,Scheduled
1877,13,2024-05-02 13:00:35,14:18:15,18:18:15,Server,4,Scheduled
1878,12,2024-05-24 15:36:22,11:51:40,19:51:40,Server,8,Scheduled
1879,11,2024-05-28 14:34:48,13:32:54,17:32:54,Server,4,Completed
1880,10,2024-07-21 17:57:41,16:08:12,20:08:12,Manager,4,Completed
1881,5,2024-07-26 10:06:45,11:44:46,17:44:46,Cook,6,Scheduled
1882,14,2024-08-12 17:18:08,14:26:19,20:26:19,Server,6,Completed
1883,11,2024-05-20 19:43:07,16:12:41,20:12:41,Server,4,Completed
1884,9,2024-06-29 15:06:25,14:58:03,20:58:03,Cook,6,Scheduled
1885,6,2024-07-30 13:14:05,12:19:30,19:19:30,Cook,7,Completed
1886,11,2024-06-27 14:09:29,13:06:43,20:06:43,Manager,7,Completed
1887,12,2024-10-07 19:30:59,15:31:53,20:31:53,Cook,5,Scheduled
1888,11,2024-05-03 19:37:52,11:04:46,15:04:46,Cook,4,Scheduled
1889,10,2024-06-21 19:47:58,13:49:17,17:49:17,Cook,4,Scheduled
1890,4,2024-11-17 10:34:57,16:29:57,20:29:57,Server,4,Scheduled
1891,8,2024-06-14 12:31:37,10:58:32,15:58:32,Cook,5,Scheduled
1892,10,2024-03-27 17:15:41,12:25:59,18:25:59,Manager,6,Completed
1893,4,2024-06-12 16:49:50,11:53:34,19:53:34,Manager,8,Scheduled
1894,13,2024-06-06 20:15:23,15:23:01,20:23:01,Cook,5,Completed
1895,1,2024-07-24 19:55:57,10:23:21,15:23:21,Server,5,Scheduled
1896,10,2024-11-22 17:26:41,16:12:02,20:12:02,Manager,4,Completed
1897,10,2024-05-28 17:33:53,15:12:49,20:12:49,Cook,5,Completed
1898,5,2024-03-15 19:43:25,15:56:17,20:56:17,Cook,5,Completed
1899,7,2024-08-26 13:28:42,12:59:57,18:59:57,Manager,6,Completed
1900,12,2024-05-26 16:18:01,10:27:11,15:27:11,Server,5,Scheduled
1901,0,2024-04-11 10:15:38,12:55:00,17:55:00,Cook,5,Scheduled
1902,12,2024-04-29 20:43:36,11:14:05,17:14:05,Manager,6,Completed
1903,14,2024-04-21 16:36:45,16:36:14,20:36:14,Server,4,Completed
1904,11,2024-05-06 15:50:33,14:48:42,19:48:42,Server,5,Scheduled
1905,10,2024-12-02 11:08:32,12:21:27,20:21:27,Manager,8,Completed
1906,12,2024-11-06 16:50:31,12:10:46,16:10:46,Manager,4,Scheduled
1907,4,2024-06-25 18:37:28,10:49:40,17:49:40,Server,7,Completed
1908,1,2024-10-30 20:03:27,10:16:00,14:16:00,Cook,4,Completed
1909,10,2024-08-02 15:53:14,10:09:41,14:09:41,Cook,4,Completed
1910,6,2024-03-16 10:53:31,12:15:43,20:15:43,Server,8,Scheduled
1911,0,2024-05-03 19:12:59,16:53:23,20:53:23,Cook,4,Scheduled
1912,3,2024-07-08 18:58:30,11:12:35,16:12:35,Manager,5,Scheduled
1913,9,2024-11-20 13:56:04,12:41:19,20:41:19,Server,8,Scheduled
1914,9,2024-09-09 17:39:56,15:45:38,19:45:38,Cook,4,Completed
1915,12,2024-10-10 17:35:56,10:32:04,18:32:04,Server,8,Scheduled
1916,5,2024-11-16 20:32:41,11:03:43,18:03:43,Manager,7,Completed
1917,3,2024-04-10 18:48:51,10:00:37,15:00:37,Server,5,Completed
1918,7,2024-08-28 13:21:32,14:07:46,18:07:46,Cook,4,Completed
1919,13,2024-10-10 16:33:23,14:39:16,20:39:16,Server,6,Completed
1920,3,2024-08-22 10:42:15,13:58:50,20:58:50,Server,7,Scheduled
1921,13,2024-09-02 20:58:50,13:40:27,17:40:27,Server,4,Scheduled
1922,12,2024-06-20 12:57:15,12:13:55,19:13:55,Manager,7,Scheduled
1923,2,2024-05-16 10:35:21,13:42:22,20:42:22,Manager,7,Completed
1924,0,2024-04-10 20:40:37,12:58:13,19:58:13,Manager,7,Completed
1925,5,2024-07-31 13:58:02,10:00:25,15:00:25,Server,5,Scheduled
1926,3,2024-03-21 17:37:46,10:43:57,17:43:57,Cook,7,Completed
1927,9,2024-08-29 20:01:04,10:24:17,15:24:17,Server,5,Scheduled
1928,4,2024-05-28 20:03:29,14:46:10,18:46:10,Server,4,Scheduled
1929,1,2024-05-20 13:18:29,13:00:20,18:00:20,Server,5,Completed
1930,2,2024-03-27 18:47:15,10:32:46,17:32:46,Manager,7,Scheduled
1931,6,2024-09-21 13:22:26,11:03:53,15:03:53,Cook,4,Scheduled
1932,13,2024-11-30 14:31:34,14:04:21,18:04:21,Server,4,Scheduled
1933,12,2024-10-11 15:05:52,16:57:26,20:57:26,Cook,4,Scheduled
1934,5,2024-04-03 11:40:11,11:01:53,15:01:53,Cook,4,Completed
1935,11,2024-03-17 12:17:14,13:06:29,17:06:29,Cook,4,Completed
1936,6,2024-07-06 10:32:45,16:34:55,20:34:55,Manager,4,Completed
1937,8,2024-07-01 11:28:59,16:21:52,20:21:52,Manager,4,Completed
1938,12,2024-08-11 19:33:20,15:45:49,20:45:49,Cook,5,Completed
1939,9,2024-03-23 10:53:51,11:45:32,15:45:32,Manager,4,Completed
1940,8,2024-09-30 19:40:33,11:43:05,19:43:05,Cook,8,Completed
1941,11,2024-11-28 16:58:56,13:32:06,17:32:06,Manager,4,Scheduled
1942,1,2024-08-15 12:16:59,11:25:05,19:25:05,Cook,8,Scheduled
1943,4,2024-08-07 12:50:59,16:35:19,20:35:19,Server,4,Completed
1944,14,2024-04-09 15:32:31,12:27:37,17:27:37,Manager,5,Completed
1945,12,2024-11-25 11:30:07,10:40:55,15:40:55,Manager,5,Scheduled
1946,5,2024-06-06 20:00:03,16:42:21,20:42:21,Manager,4,Completed
1947,11,2024-11-23 20:13:14,16:53:32,20:53:32,Server,4,Completed
1948,11,2024-06-30 10:04:41,10:05:04,18:05:04,Server,8,Completed
1949,3,2024-10-10 18:33:39,10:53:42,14:53:42,Server,4,Scheduled
1950,8,2024-05-22 17:30:56,12:54:43,18:54:43,Manager,6,Completed
1951,13,2024-11-12 14:06:07,10:23:43,14:23:43,Server,4,Scheduled
1952,9,2024-04-18 17:23:25,13:33:08,20:33:08,Cook,7,Scheduled
1953,13,2024-10-23 19:30:34,11:32:55,17:32:55,Cook,6,Completed
1954,8,2024-07-02 11:57:03,14:35:47,20:35:47,Manager,6,Completed
1955,11,2024-03-31 16:12:41,16:31:04,20:31:04,Manager,4,Completed
1956,14,2024-06-29 18:45:21,16:48:40,20:48:40,Server,4,Scheduled
1957,10,2024-09-02 10:46:47,10:24:56,16:24:56,Cook,6,Completed
1958,0,2024-11-06 17:44:41,13:56:11,20:56:11,Server,7,Completed
1959,2,2024-05-31 16:16:12,13:34:33,20:34:33,Cook,7,Scheduled
1960,6,2024-03-18 13:17:51,10:59:46,18:59:46,Server,8,Completed
1961,14,2024-05-01 18:16:39,12:27:03,17:27:03,Server,5,Completed
1962,6,2024-07-09 13:23:40,16:33:37,20:33:37,Manager,4,Completed
1963,12,2024-07-17 20:40:41,12:55:21,16:55:21,Manager,4,Scheduled
1964,9,2024-09-10 18:21:20,10:31:01,15:31:01,Manager,5,Completed
1965,12,2024-03-27 17:10:33,16:32:34,20:32:34,Manager,4,Scheduled
1966,4,2024-07-05 17:36:26,13:02:46,18:02:46,Server,5,Scheduled
1967,2,2024-08-04 15:23:48,10:15:26,15:15:26,Cook,5,Completed
1968,0,2024-08-27 18:00:50,15:58:58,19:58:58,Cook,4,Completed
1969,5,2024-10-24 18:48:50,10:20:24,17:20:24,Cook,7,Scheduled
1970,13,2024-06-23 17:01:44,16:40:36,20:40:36,Cook,4,Scheduled
1971,13,2024-09-07 20:34:04,15:39:28,20:39:28,Server,5,Scheduled
1972,2,2024-10-23 14:06:32,12:25:07,17:25:07,Manager,5,Completed
1973,4,2024-09-04 13:52:04,16:34:38,20:34:38,Manager,4,Completed
1974,1,2024-10-15 11:14:18,14:01:30,20:01:30,Manager,6,Completed
1975,11,2024-05-30 17:25:11,10:55:52,18:55:52,Server,8,Completed
1976,14,2024-04-01 12:33:27,10:08:44,14:08:44,Server,4,Completed
1977,0,2024-11-26 15:21:14,13:42:46,18:42:46,Cook,5,Completed
1978,6,2024-03-10 20:44:08,16:47:53,20:47:53,Server,4,Completed
1979,4,2024-08-16 17:10:21,11:14:55,15:14:55,Server,4,Scheduled
1980,6,2024-07-16 19:48:39,10:02:45,14:02:45,Server,4,Scheduled
1981,13,2024-11-16 10:02:44,12:55:51,16:55:51,Server,4,Completed
1982,14,2024-05-03 18:07:06,14:11:17,20:11:17,Manager,6,Scheduled
1983,10,2024-08-01 11:30:59,11:29:39,18:29:39,Manager,7,Scheduled
1984,4,2024-12-03 11:50:17,11:46:31,18:46:31,Cook,7,Completed
1985,5,2024-06-03 16:23:36,11:18:01,15:18:01,Cook,4,Scheduled
1986,14,2024-08-24 20:37:39,10:18:50,15:18:50,Server,5,Scheduled
1987,12,2024-09-24 11:57:36,10:59:18,14:59:18,Server,4,Completed
1988,5,2024-04-14 19:40:37,12:57:10,17:57:10,Manager,5,Completed
1989,0,2024-10-18 14:32:22,12:58:07,18:58:07,Server,6,Completed
1990,14,2024-10-31 17:12:16,10:27:51,14:27:51,Manager,4,Scheduled
1991,6,2024-08-08 10:56:45,16:03:24,20:03:24,Server,4,Completed
1992,9,2024-08-02 11:53:59,13:49:14,20:49:14,Cook,7,Completed
1993,2,2024-09-28 19:01:03,13:22:40,20:22:40,Cook,7,Scheduled
1994,13,2024-09-16 16:48:09,11:29:17,15:29:17,Server,4,Completed
1995,8,2024-09-18 19:28:55,10:23:04,15:23:04,Manager,5,Completed
1996,13,2024-05-03 12:09:04,12:56:49,16:56:49,Server,4,Completed
1997,11,2024-09-17 13:04:07,16:36:54,20:36:54,Cook,4,Scheduled
1998,8,2024-09-06 14:22:45,11:09:23,15:09:23,Manager,4,Completed
1999,0,2024-10-20 17:26:58,15:04:11,20:04:11,Cook,5,Completed
2000,7,2024-06-24 10:14:17,12:39:50,18:39:50,Cook,6,Scheduled
2001,11,2024-10-01 20:07:58,13:42:24,20:42:24,Manager,7,Completed
2002,4,2024-10-03 14:30:37,13:25:12,20:25:12,Manager,7,Scheduled
2003,10,2024-06-28 13:45:36,11:56:40,17:56:40,Cook,6,Completed
2004,4,2024-09-21 10:49:12,10:08:23,15:08:23,Server,5,Completed
2005,12,2024-11-22 10:45:06,15:42:01,20:42:01,Cook,5,Scheduled
2006,3,2024-08-21 13:43:23,11:03:47,18:03:47,Manager,7,Scheduled
2007,4,2024-10-11 10:14:23,12:31:50,16:31:50,Cook,4,Scheduled
2008,12,2024-10-18 20:15:34,12:32:06,16:32:06,Cook,4,Scheduled
2009,8,2024-11-08 19:26:14,10:42:44,14:42:44,Server,4,Completed
2010,3,2024-05-14 14:17:33,13:21:41,20:21:41,Cook,7,Scheduled
2011,13,2024-08-09 12:13:04,12:31:00,16:31:00,Server,4,Scheduled
2012,9,2024-03-29 18:42:03,14:18:41,18:18:41,Manager,4,Completed
2013,10,2024-11-13 20:33:06,13:03:05,17:03:05,Manager,4,Scheduled
2014,10,2024-12-04 12:00:32,12:58:17,18:58:17,Server,6,Completed
2015,14,2024-06-13 14:46:47,14:43:25,20:43:25,Manager,6,Completed
2016,13,2024-06-13 19:44:46,14:32:52,20:32:52,Manager,6,Completed
2017,12,2024-10-20 18:18:17,11:56:07,17:56:07,Cook,6,Completed
2018,12,2024-04-17 19:09:16,11:11:11,15:11:11,Manager,4,Completed
2019,4,2024-07-04 17:54:33,13:06:45,17:06:45,Cook,4,Scheduled
2020,1,2024-03-28 13:29:44,15:08:41,20:08:41,Manager,5,Completed
2021,8,2024-10-24 20:25:04,15:56:16,19:56:16,Cook,4,Completed
2022,5,2024-12-01 13:54:41,14:34:46,18:34:46,Server,4,Completed
2023,13,2024-04-03 13:50:01,15:24:03,19:24:03,Manager,4,Scheduled
2024,6,2024-11-07 12:25:09,13:40:55,17:40:55,Cook,4,Scheduled
2025,9,2024-03-21 20:54:46,14:45:57,18:45:57,Manager,4,Scheduled
2026,6,2024-06-01 17:01:07,15:33:23,20:33:23,Cook,5,Completed
2027,1,2024-05-05 17:20:11,11:48:38,16:48:38,Cook,5,Completed
2028,11,2024-10-04 15:39:35,16:57:00,20:57:00,Server,4,Completed
2029,0,2024-03-10 16:05:09,15:00:32,20:00:32,Cook,5,Scheduled
2030,2,2024-06-27 16:05:56,12:59:16,19:59:16,Cook,7,Scheduled
2031,9,2024-09-04 16:46:28,10:24:35,15:24:35,Server,5,Completed
2032,12,2024-08-02 10:11:03,10:42:56,16:42:56,Cook,6,Completed
2033,2,2024-08-07 12:34:39,12:00:29,18:00:29,Manager,6,Completed
2034,11,2024-10-03 13:47:33,13:15:30,20:15:30,Cook,7,Scheduled
2035,11,2024-04-18 19:13:59,16:15:39,20:15:39,Cook,4,Scheduled
2036,12,2024-06-02 19:53:36,16:37:31,20:37:31,Cook,4,Completed
2037,2,2024-08-08 10:07:05,11:03:00,17:03:00,Manager,6,Scheduled
2038,13,2024-07-17 10:19:50,13:05:15,19:05:15,Cook,6,Scheduled
2039,11,2024-04-18 19:15:27,13:49:52,17:49:52,Cook,4,Scheduled
2040,11,2024-10-31 15:45:59,16:17:38,20:17:38,Cook,4,Scheduled
2041,7,2024-03-09 18:30:23,12:13:47,18:13:47,Server,6,Completed
2042,9,2024-06-17 17:03:12,10:41:21,18:41:21,Manager,8,Completed
2043,12,2024-04-17 16:54:30,14:13:30,20:13:30,Manager,6,Completed
2044,0,2024-06-10 13:03:39,10:13:44,14:13:44,Cook,4,Completed
2045,1,2024-09-28 20:02:46,10:31:17,16:31:17,Server,6,Scheduled
2046,14,2024-06-30 10:16:17,11:03:11,19:03:11,Manager,8,Scheduled
2047,13,2024-07-09 12:57:09,12:20:13,17:20:13,Manager,5,Scheduled
2048,13,2024-11-19 12:39:56,11:13:29,16:13:29,Server,5,Completed
2049,2,2024-10-10 18:46:22,11:38:42,15:38:42,Server,4,Completed
2050,9,2024-07-09 10:07:11,12:43:30,19:43:30,Server,7,Completed
2051,4,2024-10-22 14:33:30,14:11:51,20:11:51,Server,6,Completed
2052,13,2024-07-09 17:42:56,15:37:37,20:37:37,Manager,5,Scheduled
2053,3,2024-07-26 20:40:02,11:19:32,15:19:32,Server,4,Completed
2054,14,2024-10-16 11:13:25,13:16:21,19:16:21,Manager,6,Scheduled
2055,9,2024-09-20 17:54:52,14:06:25,20:06:25,Cook,6,Completed
2056,3,2024-07-11 12:41:07,14:26:40,19:26:40,Cook,5,Completed
2057,1,2024-05-18 18:47:55,11:01:41,17:01:41,Server,6,Scheduled
2058,0,2024-07-06 18:59:44,16:12:55,20:12:55,Cook,4,Scheduled
2059,13,2024-10-10 13:07:45,15:36:16,20:36:16,Server,5,Completed
2060,3,2024-05-24 12:21:40,12:57:20,16:57:20,Cook,4,Scheduled
2061,6,2024-06-30 17:15:02,15:31:26,20:31:26,Server,5,Completed
2062,13,2024-11-28 16:04:08,12:07:28,20:07:28,Manager,8,Scheduled
2063,14,2024-10-23 16:35:02,11:52:06,16:52:06,Server,5,Scheduled
2064,0,2024-04-01 20:30:37,16:05:04,20:05:04,Manager,4,Scheduled
2065,13,2024-09-01 12:37:35,13:42:36,20:42:36,Server,7,Completed
2066,4,2024-04-02 18:27:47,16:12:22,20:12:22,Cook,4,Scheduled
2067,5,2024-03-23 10:48:58,10:03:29,16:03:29,Cook,6,Scheduled
2068,5,2024-03-13 15:35:03,15:25:23,20:25:23,Manager,5,Completed
2069,3,2024-07-16 15:28:03,14:40:25,19:40:25,Cook,5,Completed
2070,5,2024-09-02 16:15:28,12:35:24,19:35:24,Cook,7,Completed
2071,1,2024-08-16 10:53:11,10:28:52,18:28:52,Cook,8,Completed
2072,1,2024-10-26 13:06:20,13:09:30,20:09:30,Server,7,Scheduled
2073,0,2024-05-30 16:15:44,11:08:16,17:08:16,Cook,6,Completed
2074,7,2024-11-11 13:07:50,14:52:29,20:52:29,Cook,6,Scheduled
2075,0,2024-07-01 10:48:11,14:51:27,20:51:27,Manager,6,Completed
2076,0,2024-03-21 14:34:45,11:18:41,19:18:41,Server,8,Completed
2077,6,2024-03-14 10:30:51,14:05:24,20:05:24,Server,6,Scheduled
2078,0,2024-07-13 13:54:12,15:25:45,20:25:45,Server,5,Completed
2079,3,2024-05-17 16:15:06,15:59:26,20:59:26,Server,5,Scheduled
2080,7,2024-10-30 12:23:30,13:04:13,18:04:13,Manager,5,Scheduled
2081,7,2024-05-05 15:13:48,14:08:18,20:08:18,Cook,6,Completed
2082,0,2024-09-02 19:01:15,12:14:01,16:14:01,Cook,4,Scheduled
2083,3,2024-10-20 16:08:34,11:11:30,18:11:30,Manager,7,Scheduled
2084,2,2024-05-06 16:31:27,10:44:38,14:44:38,Server,4,Scheduled
2085,1,2024-05-20 19:21:05,10:53:07,14:53:07,Cook,4,Scheduled
2086,14,2024-05-01 17:38:03,16:55:46,20:55:46,Cook,4,Completed
2087,6,2024-07-09 14:42:14,11:58:48,18:58:48,Manager,7,Completed
2088,1,2024-04-11 19:13:04,16:58:13,20:58:13,Manager,4,Completed
2089,4,2024-03-27 18:11:00,15:33:19,20:33:19,Cook,5,Completed
2090,8,2024-08-10 11:48:33,12:48:04,20:48:04,Cook,8,Scheduled
2091,6,2024-06-08 16:20:34,15:12:23,20:12:23,Server,5,Scheduled
2092,8,2024-11-27 11:50:48,11:05:55,18:05:55,Server,7,Scheduled
2093,5,2024-09-30 11:16:40,15:59:31,20:59:31,Manager,5,Completed
2094,7,2024-12-04 17:21:12,13:02:56,18:02:56,Manager,5,Scheduled
2095,13,2024-08-19 14:11:17,12:16:12,16:16:12,Manager,4,Scheduled
2096,3,2024-05-12 20:05:09,16:45:13,20:45:13,Manager,4,Completed
2097,1,2024-05-30 13:06:51,11:24:18,16:24:18,Server,5,Completed
2098,14,2024-08-13 16:32:46,15:33:04,20:33:04,Server,5,Completed
2099,10,2024-07-04 19:31:28,15:08:38,20:08:38,Manager,5,Completed
2100,3,2024-07-17 12:12:00,16:57:16,20:57:16,Server,4,Scheduled
2101,1,2024-10-02 12:24:58,11:52:16,19:52:16,Cook,8,Completed
2102,11,2024-11-15 18:17:18,14:02:20,20:02:20,Manager,6,Completed
2103,14,2024-10-31 19:28:04,12:22:16,19:22:16,Cook,7,Completed
2104,6,2024-04-08 14:38:42,16:56:31,20:56:31,Server,4,Completed
2105,11,2024-06-02 15:48:45,15:28:51,20:28:51,Cook,5,Scheduled
2106,14,2024-09-13 17:41:16,16:56:00,20:56:00,Cook,4,Completed
2107,10,2024-08-19 18:11:37,11:50:22,16:50:22,Manager,5,Completed
2108,6,2024-07-08 15:03:55,10:36:58,15:36:58,Cook,5,Scheduled
2109,2,2024-08-02 18:29:43,16:45:58,20:45:58,Server,4,Scheduled
2110,4,2024-06-30 16:17:48,16:25:19,20:25:19,Cook,4,Scheduled
2111,2,2024-05-17 20:27:59,10:08:18,17:08:18,Server,7,Completed
2112,14,2024-06-23 20:19:34,10:03:19,18:03:19,Server,8,Completed
2113,8,2024-06-10 18:57:55,12:15:47,20:15:47,Cook,8,Completed
2114,4,2024-10-13 19:26:54,16:28:19,20:28:19,Cook,4,Completed
2115,6,2024-07-02 14:37:42,15:01:26,19:01:26,Manager,4,Completed
2116,9,2024-03-23 10:13:41,10:30:51,17:30:51,Cook,7,Completed
2117,2,2024-08-18 19:50:13,11:00:22,15:00:22,Manager,4,Completed
2118,1,2024-08-14 16:31:28,11:17:07,19:17:07,Server,8,Scheduled
2119,11,2024-11-16 16:28:51,11:23:19,15:23:19,Cook,4,Completed
2120,7,2024-06-28 14:37:49,12:17:14,16:17:14,Server,4,Completed
2121,10,2024-10-16 20:07:46,12:03:10,16:03:10,Manager,4,Scheduled
2122,8,2024-05-23 13:44:06,14:54:50,20:54:50,Cook,6,Scheduled
2123,9,2024-11-27 10:31:34,16:48:47,20:48:47,Server,4,Scheduled
2124,2,2024-03-09 18:27:13,14:36:24,20:36:24,Server,6,Scheduled
2125,4,2024-09-24 12:32:13,15:12:23,20:12:23,Server,5,Scheduled
2126,8,2024-11-05 10:48:16,14:53:02,20:53:02,Cook,6,Scheduled
2127,12,2024-10-20 12:57:22,14:03:06,20:03:06,Manager,6,Completed
2128,13,2024-06-29 11:06:22,10:49:10,17:49:10,Server,7,Completed
2129,1,2024-09-11 14:27:41,11:39:48,18:39:48,Cook,7,Completed
2130,14,2024-10-10 13:54:36,11:14:39,18:14:39,Manager,7,Completed
2131,13,2024-11-10 10:50:20,10:33:08,16:33:08,Manager,6,Scheduled
2132,7,2024-07-27 10:31:31,10:42:26,17:42:26,Cook,7,Scheduled
2133,5,2024-10-13 18:05:35,15:40:24,20:40:24,Manager,5,Scheduled
2134,8,2024-07-20 11:56:16,13:30:44,20:30:44,Manager,7,Completed
2135,5,2024-05-07 14:47:48,13:51:00,19:51:00,Cook,6,Completed
2136,7,2024-06-08 17:09:48,10:57:37,14:57:37,Manager,4,Completed
2137,0,2024-12-06 11:16:11,16:06:09,20:06:09,Cook,4,Scheduled
2138,5,2024-09-07 18:38:35,11:21:10,17:21:10,Server,6,Completed
2139,10,2024-11-03 11:29:38,12:42:31,16:42:31,Cook,4,Scheduled
2140,3,2024-08-17 10:24:55,16:41:50,20:41:50,Server,4,Completed
2141,4,2024-06-09 17:33:55,15:28:44,19:28:44,Server,4,Completed
2142,9,2024-07-30 19:03:20,16:08:27,20:08:27,Manager,4,Completed
2143,10,2024-06-27 13:20:42,13:41:25,20:41:25,Cook,7,Scheduled
2144,2,2024-08-14 15:39:42,11:59:09,18:59:09,Manager,7,Completed
2145,2,2024-10-03 16:42:23,12:27:58,20:27:58,Server,8,Scheduled
